,shape,price,carat,cut,color,clarity,report,type
65442,9,1580,1.05,3,4,2,3,0
65443,6,1580,1.07,2,5,5,3,0
65444,9,1580,0.9,4,1,2,3,0
65445,4,1580,1.02,2,5,5,3,0
65446,9,1580,0.9,2,1,2,3,0
65447,5,1580,1.02,3,5,4,3,0
65448,4,1580,1.08,4,6,5,3,0
65449,5,1580,1.17,2,5,5,3,0
65450,9,1580,0.73,3,0,7,3,0
65451,9,1580,0.78,2,0,4,3,0
65452,1,1580,0.93,2,1,5,3,0
65453,9,1580,1.16,2,6,4,3,0
65454,6,1580,0.93,2,3,5,3,0
65455,9,1580,1.02,3,5,2,3,0
65456,9,1580,1.22,2,5,3,3,0
65457,9,1580,0.95,2,2,2,3,0
65458,6,1580,1.04,2,5,4,3,0
65459,6,1580,0.95,4,2,4,0,0
65460,2,1590,0.94,2,3,4,3,0
65461,9,1590,1.13,2,5,2,3,0
65462,9,1590,1.13,3,5,2,3,0
65463,9,1590,0.91,2,5,3,3,0
65464,9,1590,1.22,2,5,3,3,0
65465,9,1590,1.01,2,0,3,3,0
65466,9,1590,0.84,3,4,7,3,0
65467,9,1590,1.16,3,6,4,3,0
65468,9,1590,1.0,2,5,4,3,0
65469,9,1590,1.03,2,5,5,3,0
65470,9,1590,1.0,3,5,4,3,0
65471,9,1590,1.16,2,6,4,3,0
65472,9,1590,1.01,2,5,4,0,0
65473,9,1590,1.02,3,5,3,3,0
65474,9,1590,0.91,3,5,6,3,0
65475,1,1590,0.94,2,0,2,0,0
65476,9,1590,1.01,2,5,4,3,0
65477,9,1590,1.21,2,6,5,3,0
65478,9,1590,1.21,4,6,5,0,0
65479,5,1590,1.01,4,2,3,3,0
65480,9,1590,0.91,2,1,2,3,0
65481,9,1590,0.98,2,1,3,3,0
65482,5,1590,1.02,4,5,2,3,0
65483,5,1590,1.05,3,5,4,3,0
65484,9,1590,1.06,2,5,5,3,0
65485,5,1590,1.03,4,5,7,3,0
65486,9,1590,1.03,3,5,5,3,0
65487,9,1590,1.03,3,5,5,0,0
65488,2,1590,0.87,1,0,4,3,0
65489,9,1590,1.21,2,6,5,0,0
65490,9,1590,1.06,3,4,2,3,0
65491,6,1590,0.91,4,2,4,3,0
65492,5,1590,0.82,4,3,5,3,0
65493,9,1590,1.06,2,5,2,3,0
65494,9,1590,1.22,3,5,3,3,0
65495,9,1590,1.23,2,6,2,3,0
65496,9,1590,1.17,2,6,2,3,0
65497,9,1590,1.01,3,0,3,3,0
65498,9,1590,1.14,2,6,7,3,0
65499,9,1590,1.17,3,5,2,3,0
65500,9,1590,1.01,4,5,4,0,0
65501,6,1590,0.87,2,0,4,0,0
65502,6,1590,0.94,2,1,5,3,0
65503,9,1590,1.0,2,5,4,0,0
65504,9,1590,1.0,4,5,4,0,0
65505,2,1590,1.01,3,3,2,3,0
65506,9,1590,1.02,3,6,2,3,0
65507,9,1590,1.02,2,5,3,3,0
65508,9,1590,1.0,3,6,5,3,0
65509,6,1590,1.02,2,4,5,3,0
65510,6,1590,1.17,2,5,5,3,0
65511,6,1590,0.92,2,4,4,3,0
65512,4,1590,1.04,2,5,2,3,0
65513,2,1590,1.02,1,2,3,3,0
65514,6,1590,1.03,2,5,3,0,0
65515,2,1590,1.03,2,5,3,3,0
65516,9,1590,1.13,2,6,7,3,0
65517,9,1590,1.17,2,5,2,3,0
65518,5,1590,0.99,4,4,4,0,0
65519,5,1590,1.11,2,5,5,3,0
65520,9,1590,1.0,4,5,4,3,0
65521,2,1590,0.93,2,3,4,3,0
65522,9,1590,1.01,3,5,4,3,0
65523,5,1590,1.12,2,5,5,3,0
65524,1,1590,1.01,2,5,4,3,0
65525,1,1590,1.08,4,4,2,3,0
65526,9,1590,1.15,2,6,4,3,0
65527,5,1590,1.06,2,5,4,3,0
65528,5,1590,0.76,4,0,6,3,0
65529,9,1590,0.91,2,0,3,3,0
65530,2,1600,1.02,2,2,3,0,0
65531,2,1600,0.83,4,1,5,3,0
65532,6,1600,1.01,2,4,2,3,0
65533,1,1600,1.09,4,6,5,0,0
65534,9,1600,1.03,4,5,4,3,0
65535,9,1600,0.92,2,5,7,3,0
65536,7,1600,1.07,4,5,4,0,0
65537,9,1600,1.01,2,5,4,3,0
65538,9,1600,1.01,4,5,4,0,0
65539,6,1600,0.9,4,3,7,3,0
65540,9,1600,1.01,3,5,4,3,0
65541,6,1600,0.9,2,3,7,0,0
65542,6,1600,0.9,4,3,7,0,0
65543,9,1600,1.12,3,6,7,3,0
65544,9,1600,1.12,2,6,3,3,0
65545,9,1600,1.03,3,5,3,3,0
65546,6,1600,1.0,4,3,2,3,0
65547,9,1600,1.16,2,6,4,3,0
65548,9,1600,1.17,2,6,4,3,0
65549,9,1600,1.02,2,5,4,3,0
65550,9,1600,1.02,3,5,4,3,0
65551,9,1600,1.17,3,6,4,3,0
65552,5,1600,1.14,2,6,4,3,0
65553,5,1600,1.03,3,4,3,3,0
65554,9,1600,1.0,2,4,2,3,0
65555,2,1600,0.91,2,0,5,3,0
65556,9,1600,0.9,2,3,4,3,0
65557,9,1600,1.13,2,6,7,3,0
65558,5,1600,1.07,4,5,4,3,0
65559,5,1600,0.9,4,0,5,3,0
65560,9,1600,0.92,3,5,7,3,0
65561,9,1600,1.01,2,5,4,0,0
65562,9,1600,1.03,2,5,3,3,0
65563,2,1600,0.9,2,0,5,0,0
65564,6,1600,1.06,2,5,4,3,0
65565,2,1600,1.06,2,5,4,3,0
65566,2,1600,1.01,4,5,6,2,0
65567,9,1600,0.9,4,3,5,3,0
65568,5,1600,1.08,2,5,5,3,0
65569,9,1600,1.18,2,5,2,3,0
65570,9,1600,1.19,2,6,4,3,0
65571,9,1600,1.04,2,5,5,0,0
65572,5,1600,0.9,2,3,7,3,0
65573,9,1600,1.05,3,5,5,3,0
65574,9,1600,0.93,3,4,7,3,0
65575,2,1600,1.09,4,4,2,3,0
65576,9,1600,1.2,2,6,5,3,0
65577,9,1600,1.04,2,2,3,3,0
65578,9,1600,1.3,2,6,3,3,0
65579,4,1600,1.01,2,4,5,3,0
65580,9,1600,1.0,1,5,2,3,0
65581,9,1600,1.09,2,1,3,3,0
65582,1,1600,1.09,2,6,5,3,0
65583,9,1600,1.23,3,6,5,3,0
65584,9,1600,0.74,3,0,7,3,0
65585,9,1600,1.2,3,6,5,0,0
65586,6,1600,0.9,2,3,7,3,0
65587,9,1600,1.16,3,2,3,3,0
65588,5,1600,0.9,4,0,5,0,0
65589,2,1600,0.91,2,1,4,0,0
65590,1,1600,0.91,2,3,7,3,0
65591,9,1600,0.93,2,5,7,3,0
65592,5,1600,0.71,4,1,4,3,0
65593,9,1600,0.76,2,5,5,3,0
65594,1,1600,1.0,4,3,2,3,0
65595,6,1600,0.93,4,2,5,3,0
65596,2,1600,0.91,4,0,5,3,0
65597,1,1600,1.09,4,6,5,3,0
65598,7,1600,1.09,2,6,5,3,0
65599,9,1600,1.13,3,6,7,3,0
65600,5,1600,0.9,4,3,7,3,0
65601,9,1600,1.21,3,6,5,3,0
65602,9,1600,1.2,3,6,5,3,0
65603,9,1610,1.14,3,5,2,3,0
65604,9,1610,1.03,3,5,5,0,0
65605,9,1610,0.9,2,6,5,3,0
65606,6,1610,1.07,2,4,2,3,0
65607,7,1610,0.91,3,4,4,3,0
65608,7,1610,0.86,3,2,7,3,0
65609,9,1610,1.04,2,5,4,3,0
65610,5,1610,0.9,4,2,4,3,0
65611,9,1610,1.13,2,6,7,3,0
65612,9,1610,1.02,2,5,4,3,0
65613,9,1610,1.18,3,6,4,3,0
65614,0,1610,0.92,4,3,7,0,0
65615,9,1610,1.05,3,5,5,3,0
65616,9,1610,1.18,2,6,4,3,0
65617,2,1610,1.07,3,5,4,3,0
65618,9,1610,1.35,2,6,3,3,0
65619,9,1610,1.14,2,5,2,3,0
65620,9,1610,1.14,2,5,2,0,0
65621,9,1610,0.92,2,5,3,3,0
65622,9,1610,1.07,2,6,7,3,0
65623,9,1610,1.06,2,4,2,3,0
65624,9,1610,1.2,2,6,4,3,0
65625,9,1610,1.05,2,5,5,0,0
65626,9,1610,1.04,3,5,5,0,0
65627,9,1610,1.13,3,6,7,3,0
65628,6,1610,1.0,2,3,2,3,0
65629,9,1610,1.01,2,6,5,3,0
65630,9,1610,1.04,3,5,3,3,0
65631,9,1610,1.13,2,6,3,3,0
65632,9,1610,1.05,2,5,5,3,0
65633,8,1610,0.95,2,1,5,0,0
65634,9,1610,1.18,4,6,4,3,0
65635,9,1610,1.22,2,6,2,3,0
65636,9,1610,0.94,3,1,3,3,0
65637,9,1610,1.13,2,4,3,3,0
65638,9,1610,1.0,2,6,3,3,0
65639,7,1610,1.0,3,6,6,3,0
65640,5,1610,1.02,3,2,3,3,0
65641,7,1610,0.9,2,5,6,3,0
65642,8,1610,1.0,2,6,7,3,0
65643,1,1610,1.01,4,3,2,3,0
65644,6,1610,1.15,2,5,5,3,0
65645,5,1610,1.05,2,5,7,3,0
65646,6,1610,1.06,4,5,4,0,0
65647,5,1610,1.0,4,3,2,0,0
65648,9,1610,1.2,3,3,3,3,0
65649,9,1610,1.04,2,5,3,3,0
65650,5,1610,1.06,2,5,4,3,0
65651,1,1610,0.9,2,2,4,0,0
65652,5,1610,1.2,4,6,5,3,0
65653,2,1610,1.03,4,2,3,0,0
65654,5,1610,0.9,4,0,2,3,0
65655,5,1610,1.17,3,5,2,3,0
65656,5,1610,1.23,2,5,3,3,0
65657,9,1610,1.01,4,5,4,3,0
65658,1,1610,1.1,4,1,3,3,0
65659,9,1610,1.12,2,6,2,3,0
65660,1,1610,1.0,1,3,2,3,0
65661,5,1610,1.29,4,6,4,3,0
65662,9,1610,1.2,3,6,4,2,0
65663,9,1610,1.02,4,5,4,0,0
65664,9,1610,1.17,3,2,3,3,0
65665,9,1610,1.04,3,6,2,3,0
65666,8,1610,0.92,2,1,4,3,0
65667,2,1610,1.07,2,4,3,0,0
65668,9,1610,1.05,3,4,2,3,0
65669,5,1610,0.95,4,1,5,3,0
65670,2,1610,1.02,4,3,2,3,0
65671,9,1610,1.04,3,5,4,3,0
65672,9,1610,1.24,2,6,5,3,0
65673,9,1610,1.01,3,6,5,3,0
65674,9,1610,1.17,2,6,4,3,0
65675,9,1620,1.15,3,5,2,3,0
65676,9,1620,0.93,2,5,3,3,0
65677,5,1620,1.3,2,6,3,3,0
65678,9,1620,1.01,2,5,2,3,0
65679,9,1620,1.19,2,5,2,3,0
65680,9,1620,1.0,4,5,7,2,0
65681,9,1620,1.09,2,4,2,3,0
65682,5,1620,1.08,2,5,4,3,0
65683,6,1620,0.91,2,0,5,3,0
65684,9,1620,1.02,2,5,4,3,0
65685,5,1620,1.01,3,3,2,3,0
65686,9,1620,1.14,3,6,3,3,0
65687,9,1620,1.15,2,6,7,3,0
65688,9,1620,1.19,2,6,4,3,0
65689,9,1620,1.19,4,6,4,0,0
65690,9,1620,1.19,2,6,4,0,0
65691,9,1620,1.06,2,2,3,3,0
65692,5,1620,1.15,2,6,4,3,0
65693,2,1620,1.04,2,2,3,0,0
65694,9,1620,1.15,2,5,2,3,0
65695,9,1620,1.02,3,5,3,3,0
65696,9,1620,0.95,2,2,2,3,0
65697,5,1620,0.83,2,4,4,3,0
65698,9,1620,1.0,2,5,7,2,0
65699,9,1620,1.23,3,6,5,3,0
65700,9,1620,1.1,3,1,3,3,0
65701,9,1620,1.02,3,6,5,3,0
65702,9,1620,1.02,2,6,5,3,0
65703,5,1620,0.91,4,0,5,0,0
65704,9,1620,1.02,3,5,4,3,0
65705,9,1620,1.11,2,4,3,0,0
65706,9,1620,1.01,3,5,4,3,0
65707,9,1620,1.13,2,5,3,3,0
65708,6,1620,0.95,2,2,5,3,0
65709,7,1620,1.01,2,5,4,3,0
65710,9,1620,1.0,3,5,7,2,0
65711,5,1620,0.78,4,0,6,3,0
65712,6,1620,0.83,4,0,7,3,0
65713,9,1620,0.86,3,4,7,3,0
65714,9,1620,0.91,3,3,4,3,0
65715,9,1620,1.05,2,5,5,0,0
65716,9,1620,0.8,4,0,4,3,0
65717,2,1620,1.06,4,4,5,3,0
65718,9,1620,0.9,2,1,2,3,0
65719,9,1620,0.86,4,1,7,3,0
65720,9,1620,1.03,2,5,4,3,0
65721,6,1620,1.05,2,5,7,3,0
65722,9,1620,1.01,2,4,2,3,0
65723,9,1620,1.15,2,6,4,3,0
65724,7,1620,0.72,2,4,7,3,0
65725,7,1620,1.01,3,5,4,3,0
65726,9,1620,1.19,3,5,2,3,0
65727,9,1620,0.81,3,2,6,3,0
65728,9,1620,0.75,3,0,7,3,0
65729,9,1620,1.02,2,5,4,0,0
65730,9,1620,1.05,2,5,3,3,0
65731,2,1620,0.95,2,3,4,3,0
65732,2,1620,0.91,4,0,5,0,0
65733,2,1620,0.96,2,3,4,3,0
65734,2,1620,1.04,2,2,3,3,0
65735,7,1620,1.01,3,6,6,3,0
65736,9,1620,0.84,4,2,4,3,0
65737,8,1620,1.05,4,6,4,0,0
65738,9,1620,1.11,3,6,2,3,0
65739,9,1620,1.08,2,5,5,3,0
65740,3,1620,0.9,4,2,7,3,0
65741,9,1620,1.03,3,5,4,3,0
65742,9,1620,1.19,3,6,4,3,0
65743,9,1630,1.03,2,6,2,3,0
65744,9,1630,1.16,2,5,2,3,0
65745,5,1630,1.01,2,4,5,3,0
65746,9,1630,0.96,2,6,2,3,0
65747,4,1630,1.0,2,5,4,3,0
65748,9,1630,1.32,2,6,3,3,0
65749,9,1630,1.11,3,1,3,3,0
65750,9,1630,0.51,1,0,6,3,0
65751,6,1630,0.82,4,1,7,3,0
65752,0,1630,1.0,2,2,2,3,0
65753,9,1630,1.15,2,6,7,3,0
65754,9,1630,1.16,2,6,7,3,0
65755,9,1630,1.08,2,4,2,3,0
65756,5,1630,1.09,3,5,4,3,0
65757,9,1630,1.03,2,5,4,3,0
65758,9,1630,1.06,2,5,5,0,0
65759,9,1630,1.22,3,6,5,3,0
65760,7,1630,0.89,2,2,6,3,0
65761,9,1630,1.04,3,5,4,3,0
65762,9,1630,1.04,2,5,4,3,0
65763,1,1630,0.93,4,1,4,3,0
65764,5,1630,0.84,3,4,4,3,0
65765,4,1630,1.02,2,5,5,3,0
65766,7,1630,1.18,3,5,5,3,0
65767,9,1630,0.9,2,2,5,3,0
65768,9,1630,1.17,2,6,7,2,0
65769,9,1630,1.17,3,6,7,2,0
65770,9,1630,1.21,3,6,4,2,0
65771,5,1630,1.05,3,4,5,3,0
65772,5,1630,0.88,4,1,1,3,0
65773,8,1630,1.02,2,3,2,3,0
65774,9,1630,1.03,3,5,4,3,0
65775,9,1630,1.19,2,6,4,3,0
65776,9,1630,1.06,2,5,5,3,0
65777,9,1630,1.14,2,6,7,3,0
65778,9,1630,1.06,3,5,5,3,0
65779,9,1630,1.14,3,6,7,3,0
65780,9,1630,1.15,3,6,3,3,0
65781,6,1630,1.02,3,4,2,3,0
65782,2,1630,1.0,4,1,3,0,0
65783,5,1630,0.71,3,3,7,3,0
65784,9,1630,0.87,2,3,6,3,0
65785,9,1630,1.05,2,6,5,3,0
65786,5,1630,1.03,3,6,2,3,0
65787,7,1630,1.25,3,5,2,3,0
65788,2,1630,1.01,4,3,2,3,0
65789,6,1630,0.97,4,4,4,0,0
65790,2,1630,0.93,4,1,4,3,0
65791,6,1630,1.0,2,3,2,3,0
65792,6,1630,0.92,2,3,7,3,0
65793,6,1630,1.11,2,4,2,3,0
65794,6,1630,1.01,2,3,2,3,0
65795,9,1630,0.94,2,1,2,3,0
65796,9,1630,1.16,3,5,2,3,0
65797,2,1630,0.85,4,1,5,3,0
65798,5,1630,1.0,2,4,2,3,0
65799,1,1630,1.11,1,1,3,3,0
65800,9,1630,1.32,2,6,3,0,0
65801,1,1630,1.01,1,3,2,3,0
65802,5,1630,1.0,3,5,5,3,0
65803,9,1630,1.15,2,6,3,3,0
65804,5,1630,1.07,3,5,4,3,0
65805,9,1630,1.03,4,5,4,3,0
65806,5,1630,1.14,2,6,7,3,0
65807,9,1630,1.14,3,5,3,3,0
65808,1,1630,1.02,4,3,2,3,0
65809,9,1630,1.0,2,2,3,3,0
65810,1,1630,1.01,2,3,3,3,0
65811,9,1630,1.04,4,6,6,2,0
65812,6,1630,1.14,4,5,5,0,0
65813,6,1630,0.84,4,0,7,3,0
65814,9,1630,1.19,3,6,4,3,0
65815,1,1640,1.05,2,2,3,3,0
65816,9,1640,1.17,2,5,2,3,0
65817,9,1640,1.02,2,6,5,3,0
65818,7,1640,0.91,2,2,2,0,0
65819,9,1640,0.92,2,6,5,3,0
65820,4,1640,1.01,2,5,4,3,0
65821,6,1640,1.1,2,4,2,3,0
65822,5,1640,1.01,4,4,2,3,0
65823,5,1640,1.12,1,6,4,3,0
65824,1,1640,1.02,4,3,2,3,0
65825,1,1640,1.03,4,3,2,3,0
65826,3,1640,0.91,2,4,4,3,0
65827,9,1640,1.11,3,4,3,3,0
65828,0,1640,1.02,2,3,2,3,0
65829,9,1640,1.0,4,5,7,3,0
65830,9,1640,1.16,2,6,7,3,0
65831,9,1640,1.01,2,5,7,2,0
65832,9,1640,1.29,3,5,3,3,0
65833,9,1640,0.87,3,4,7,3,0
65834,9,1640,0.95,3,5,7,3,0
65835,9,1640,1.15,3,6,7,3,0
65836,9,1640,1.03,2,5,4,0,0
65837,9,1640,0.91,3,1,2,3,0
65838,9,1640,0.9,2,3,4,3,0
65839,6,1640,1.06,2,4,5,3,0
65840,5,1640,0.92,4,0,5,0,0
65841,9,1640,1.2,2,6,4,0,0
65842,2,1640,1.1,3,5,4,3,0
65843,6,1640,1.09,4,5,4,0,0
65844,2,1640,1.01,2,1,3,0,0
65845,9,1640,1.22,3,4,3,3,0
65846,9,1640,1.2,2,4,3,3,0
65847,9,1640,1.12,3,1,3,3,0
65848,1,1640,1.0,2,2,2,3,0
65849,6,1640,0.9,4,3,2,3,0
65850,9,1640,1.04,3,6,5,3,0
65851,9,1640,1.16,3,6,7,3,0
65852,9,1640,1.01,3,5,7,2,0
65853,9,1640,1.18,3,6,7,3,0
65854,9,1640,1.0,2,5,7,3,0
65855,5,1640,1.01,2,4,5,3,0
65856,5,1640,1.01,3,5,6,3,0
65857,9,1640,1.04,2,5,4,3,0
65858,9,1640,1.15,2,6,7,3,0
65859,9,1640,1.07,2,5,5,3,0
65860,9,1640,1.2,3,6,4,3,0
65861,2,1640,0.98,2,1,5,3,0
65862,3,1640,0.92,1,0,5,3,0
65863,9,1640,1.2,4,6,4,0,0
65864,9,1640,1.19,3,6,4,3,0
65865,7,1640,0.96,3,4,4,3,0
65866,5,1640,1.17,2,5,3,3,0
65867,6,1640,1.17,2,5,2,3,0
65868,5,1640,1.07,2,5,3,3,0
65869,5,1640,1.07,3,5,7,3,0
65870,6,1640,1.02,3,3,2,3,0
65871,5,1640,0.9,2,1,5,0,0
65872,9,1640,1.0,4,6,4,3,0
65873,6,1640,0.93,2,3,7,0,0
65874,8,1640,0.96,4,2,5,0,0
65875,7,1640,1.01,2,4,3,3,0
65876,9,1640,1.14,2,5,2,3,0
65877,9,1640,1.03,2,1,3,3,0
65878,0,1640,1.22,4,3,3,3,0
65879,2,1640,1.0,4,0,3,3,0
65880,4,1640,1.07,2,6,4,0,0
65881,9,1640,1.22,2,6,4,3,0
65882,9,1640,1.1,3,4,2,3,0
65883,9,1640,1.0,3,3,2,2,0
65884,9,1640,1.2,2,6,4,3,0
65885,9,1640,1.06,2,6,2,3,0
65886,9,1640,0.9,3,3,4,3,0
65887,9,1640,0.94,2,5,3,3,0
65888,9,1640,1.18,2,6,5,0,0
65889,9,1640,1.09,2,5,5,3,0
65890,4,1640,0.93,4,3,7,3,0
65891,9,1640,1.06,2,5,5,3,0
65892,5,1640,1.08,2,5,4,0,0
65893,9,1640,0.9,2,4,7,3,0
65894,9,1640,1.0,2,6,4,3,0
65895,7,1650,0.91,3,3,2,3,0
65896,9,1650,1.0,2,5,7,3,0
65897,9,1650,1.01,2,2,3,3,0
65898,9,1650,1.02,2,5,7,2,0
65899,9,1650,1.02,3,5,7,2,0
65900,9,1650,1.01,4,5,7,3,0
65901,5,1650,1.1,4,5,4,3,0
65902,1,1650,1.03,3,3,2,3,0
65903,9,1650,1.04,3,5,4,3,0
65904,9,1650,1.21,3,6,4,3,0
65905,9,1650,1.0,4,5,7,0,0
65906,9,1650,1.21,2,6,4,3,0
65907,9,1650,1.0,4,5,7,3,0
65908,9,1650,1.16,3,6,3,3,0
65909,9,1650,1.0,3,5,7,3,0
65910,9,1650,1.05,2,5,4,3,0
65911,8,1650,1.02,2,4,3,3,0
65912,9,1650,0.95,2,5,3,3,0
65913,9,1650,1.02,3,5,5,3,0
65914,9,1650,1.05,3,0,3,3,0
65915,9,1650,1.11,2,4,2,3,0
65916,6,1650,0.9,4,1,4,0,0
65917,1,1650,0.94,4,3,7,3,0
65918,9,1650,1.04,2,5,4,3,0
65919,9,1650,0.9,2,3,5,3,0
65920,9,1650,1.21,4,6,4,0,0
65921,9,1650,1.05,3,5,4,3,0
65922,9,1650,1.21,2,6,4,0,0
65923,9,1650,1.05,4,5,4,3,0
65924,9,1650,1.21,3,5,3,3,0
65925,9,1650,1.05,3,5,3,3,0
65926,9,1650,0.97,2,2,2,3,0
65927,0,1650,1.0,4,2,2,3,0
65928,1,1650,1.0,1,2,2,3,0
65929,6,1650,1.0,4,3,3,3,0
65930,1,1650,1.0,4,2,2,3,0
65931,9,1650,1.01,3,3,2,2,0
65932,9,1650,1.01,2,5,7,3,0
65933,9,1650,1.19,3,5,2,3,0
65934,9,1650,1.08,2,5,5,3,0
65935,9,1650,1.08,3,5,5,3,0
65936,9,1650,1.0,3,3,2,3,0
65937,9,1650,0.9,2,4,4,3,0
65938,9,1650,0.9,3,3,5,3,0
65939,9,1650,1.16,2,6,3,3,0
65940,9,1650,1.07,3,5,5,3,0
65941,9,1650,1.19,2,6,5,3,0
65942,9,1650,1.0,2,5,4,3,0
65943,0,1650,1.01,1,2,2,3,0
65944,0,1650,1.01,4,2,2,3,0
65945,9,1650,1.23,4,6,2,0,0
65946,5,1650,1.1,2,5,4,3,0
65947,9,1650,1.23,2,6,4,3,0
65948,9,1650,1.09,3,5,5,3,0
65949,6,1650,1.02,2,5,6,3,0
65950,9,1650,1.07,2,5,5,3,0
65951,1,1650,1.04,2,5,6,3,0
65952,9,1650,1.16,3,6,7,3,0
65953,9,1650,1.0,2,5,7,0,0
65954,9,1650,1.17,2,6,7,3,0
65955,9,1650,1.01,2,5,4,3,0
65956,9,1650,0.92,2,5,7,3,0
65957,9,1650,0.97,3,0,3,3,0
65958,9,1650,1.18,3,5,2,3,0
65959,5,1650,1.0,3,1,3,3,0
65960,9,1650,0.9,3,3,2,3,0
65961,4,1650,1.01,3,4,3,3,0
65962,9,1650,1.16,2,6,7,3,0
65963,9,1650,1.15,3,5,3,3,0
65964,1,1650,1.03,4,4,5,3,0
65965,5,1650,1.13,3,4,2,3,0
65966,6,1650,0.85,4,0,7,3,0
65967,9,1650,1.0,2,3,2,3,0
65968,9,1650,0.81,2,0,4,3,0
65969,8,1650,0.93,3,3,7,3,0
65970,9,1650,1.24,2,6,5,3,0
65971,9,1660,1.1,2,5,2,3,0
65972,6,1660,1.01,2,3,3,3,0
65973,2,1660,1.0,2,2,2,3,0
65974,8,1660,1.0,2,1,3,3,0
65975,9,1660,1.14,4,6,2,3,0
65976,9,1660,0.89,2,0,5,3,0
65977,9,1660,0.91,3,3,4,3,0
65978,9,1660,1.05,3,5,4,3,0
65979,9,1660,1.08,2,5,5,3,0
65980,9,1660,1.08,3,5,5,3,0
65981,9,1660,1.06,4,5,4,0,0
65982,9,1660,1.08,2,5,5,0,0
65983,9,1660,1.05,2,5,4,3,0
65984,6,1660,1.0,2,2,2,3,0
65985,9,1660,0.9,2,2,5,3,0
65986,9,1660,0.91,2,4,7,3,0
65987,5,1660,1.1,2,5,4,3,0
65988,9,1660,1.0,1,3,2,3,0
65989,9,1660,1.11,2,5,2,3,0
65990,8,1660,0.96,4,2,4,3,0
65991,9,1660,0.96,2,1,2,3,0
65992,5,1660,1.04,2,5,7,3,0
65993,9,1660,1.01,3,3,2,3,0
65994,1,1660,1.0,1,2,2,3,0
65995,2,1660,1.0,4,2,2,3,0
65996,2,1660,1.05,3,3,2,3,0
65997,9,1660,1.17,2,6,7,3,0
65998,6,1660,1.03,2,4,5,3,0
65999,9,1660,0.87,3,2,7,3,0
66000,9,1660,1.08,2,5,3,3,0
66001,9,1660,0.9,3,2,5,3,0
66002,9,1660,1.17,2,6,3,3,0
66003,9,1660,1.06,3,5,4,3,0
66004,9,1660,1.0,2,2,3,3,0
66005,8,1660,1.03,4,4,5,3,0
66006,7,1660,0.91,3,2,2,3,0
66007,9,1660,1.33,2,6,3,3,0
66008,2,1660,1.09,1,5,4,3,0
66009,1,1660,1.01,2,2,2,3,0
66010,2,1660,1.0,1,2,2,3,0
66011,9,1660,1.19,3,6,7,2,0
66012,9,1660,1.0,4,3,2,3,0
66013,9,1660,0.83,3,2,5,3,0
66014,9,1660,1.01,4,5,7,0,0
66015,6,1660,0.93,2,0,5,0,0
66016,9,1660,1.0,2,5,7,0,0
66017,9,1660,1.0,4,5,7,0,0
66018,9,1660,1.13,2,1,3,3,0
66019,4,1660,1.05,3,2,3,3,0
66020,9,1660,1.08,3,5,3,3,0
66021,9,1660,1.22,2,6,4,0,0
66022,5,1660,0.71,4,1,7,3,0
66023,6,1660,1.03,4,5,5,3,0
66024,0,1660,1.0,4,2,2,3,0
66025,1,1660,1.04,4,3,2,3,0
66026,0,1660,1.29,4,4,3,3,0
66027,2,1660,1.01,2,0,3,3,0
66028,5,1660,1.11,2,5,4,3,0
66029,9,1660,0.91,3,3,5,3,0
66030,2,1660,0.98,2,1,5,0,0
66031,6,1660,1.02,2,2,3,3,0
66032,9,1660,0.93,2,6,5,3,0
66033,4,1660,1.09,2,5,5,3,0
66034,9,1660,1.0,4,5,7,3,0
66035,9,1660,1.13,3,1,3,3,0
66036,2,1660,0.93,2,0,5,0,0
66037,9,1660,1.09,3,5,5,3,0
66038,2,1660,0.9,2,2,7,3,0
66039,9,1670,1.19,3,5,2,3,0
66040,9,1670,1.19,2,5,2,3,0
66041,4,1670,1.05,2,5,5,3,0
66042,9,1670,1.01,4,5,7,3,0
66043,1,1670,1.01,4,0,3,3,0
66044,9,1670,1.01,2,5,4,3,0
66045,0,1670,1.01,4,2,2,3,0
66046,7,1670,0.84,2,3,7,3,0
66047,6,1670,0.92,2,4,7,3,0
66048,9,1670,1.2,2,6,7,2,0
66049,9,1670,1.18,2,6,7,3,0
66050,9,1670,1.01,2,5,7,3,0
66051,9,1670,1.1,3,4,2,3,0
66052,9,1670,1.01,3,3,2,3,0
66053,9,1670,1.0,3,5,7,0,0
66054,9,1670,1.09,3,5,5,3,0
66055,9,1670,1.17,3,6,7,3,0
66056,9,1670,1.17,2,6,7,3,0
66057,9,1670,1.06,2,5,4,0,0
66058,9,1670,1.09,2,5,5,3,0
66059,9,1670,1.14,3,1,3,3,0
66060,6,1670,1.11,2,5,4,3,0
66061,9,1670,1.06,2,5,4,3,0
66062,9,1670,0.82,4,0,4,3,0
66063,9,1670,1.23,2,5,3,3,0
66064,9,1670,1.04,3,5,4,0,0
66065,9,1670,0.96,2,5,3,3,0
66066,2,1670,1.02,4,5,7,3,0
66067,9,1670,1.12,2,6,7,3,0
66068,9,1670,1.16,2,6,4,3,0
66069,1,1670,1.01,4,2,2,3,0
66070,9,1670,1.03,3,5,7,2,0
66071,9,1670,1.08,2,5,4,3,0
66072,9,1670,1.02,2,5,7,3,0
66073,9,1670,1.2,3,6,7,2,0
66074,5,1670,0.96,2,4,7,3,0
66075,5,1670,0.91,2,1,4,3,0
66076,9,1670,0.89,3,4,7,3,0
